subject_level_mean_drift
0.11399156665801999
0.12840954478581743
0.1365651693344116
0.0923312721252441
0.07978315337498978
0.165982360680898
0.9920312897634382
0.08961715110143022
0.03201713260014847
0.10544070816040035
0.15189759985605872
0.17380691973368323
0.21639412705103553
0.12260153675079342
0.12935041824976598
0.14021549574534095
